0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.012566039883352606,0.02512943410666412,0.03768753801252679,0.05023770894834724,0.06277730726762298
1.44,0.025130095443337476,0.05023903061931505,0.07530567733217589,0.10030897147150103,0.12522794491032116
2.16,0.03769018266993454,0.07530897762776176,0.11278524054490668,0.15004831287203482,0.1870282622634778
2.88,0.05024431817976955,0.10031951455335524,0.15005749198632617,0.19929219529697145,0.24786061381374178
3.6,0.06279051952931337,0.1252509577245549,0.1870543565995444,0.24787996968026907,0.30741628023349094
4.32,0.07532680552793272,0.1500837258443931,0.2237086363813287,0.29565480804358024,0.36539829263143586
5.04,0.08785119655074317,0.17479836531404214,0.25995422362705667,0.34246460983023774,0.42152412952015833
5.76,0.10036171485121488,0.19937557537689318,0.2957263101972362,0.38816287613572825,0.47552825748424143
6.48,0.1128563848734817,0.2237962330478106,0.3309615920436099,0.4326095459306507,0.5271644883522831
7.2,0.12533323356430426,0.24804141779253025,0.3655984682510249,0.4756717886475662,0.5762081278104573
7.92,0.13779029068463808,0.27209243592252563,0.39957723387226357,0.5172247478191818,0.6224578928185979
8.64,0.15022558912075706,0.295930844671068,0.43284026585680574,0.5571522308095951,0.6657375778727277
9.36,0.16263716519488358,0.31953847591666107,0.4653322014009434,0.5953473400702285,0.7058974530681508
10.08,0.17502305897527604,0.34289745952052963,0.49700010807568745,0.6317130417746681,0.7428153800195366
10.8,0.18738131458572463,0.36599024624539017,0.5277936451203796,0.6661626681387555,0.7763976349514752
11.52,0.199709980514407,0.38879963022332586,0.5576652153237289,0.6986203502105672,0.806579431645531
12.24,0.21200710992205463,0.41130877094122753,0.5865701069500002,0.7290213784158022,0.8333251403773437
12.96,0.2242707609493812,0.43350121471294806,0.6144666252061519,0.7573124886638399,0.8566282024584247
13.68,0.23649899702372468,0.4553609156080435,0.6413162127856937,0.7834520723544509,0.8765107434702444
14.4,0.2486898871648548,0.47687225580775106,0.6670835590667817,0.8074103091708801,0.8930228917015233
15.12,0.26084150628989694,0.4980200653596587,0.6917366975853849,0.829169222097683,0.9062418116324391
15.84,0.2729519355173252,0.5187896413033832,0.7152470914491209,0.8487226546572084,0.9162704655121645
16.56,0.2850192624699761,0.5391667661404587,0.7375897064033543,0.8660761709128358,0.9232361191107811
17.28,0.2970415815770349,0.5591377256225746,0.7587430713082288,0.8812468793358934,0.9272886105573694
18.0,0.3090169943749474,0.5786893258332633,0.7786893258332632,0.8942631821725414,0.9285984037697578
18.72,0.3209436098072095,0.597808909539147,0.7974142552248014,0.9051644524728162,0.9273544503077503
19.44,0.3328195445229867,0.6164843717878841,0.8149073120507796,0.9140006414526088,0.9237618855138024
20.16,0.34464292317451706,0.6347041747310256,0.8311616248767633,0.9208318193468633,0.9180395865198259
20.88,0.3564118787132507,0.6524573616510989,0.8461739938768251,0.9257276533751377,0.9104176210768447
21.6,0.368124552684678,0.6697335701733511,0.8599448734323818,0.928766826875484,0.9011346171905
22.32,0.3797790955218011,0.6865230446437579,0.8724783418214082,0.9300364040662171,0.8904350842091893
23.04,0.39137366683720237,0.7028166476560731,0.883782058149277,0.9296311452645927,0.8785667163066496
23.76,0.40290643571366264,0.7186058707119107,0.8938672067206834,0.9276527777240726,0.8657777092253851
24.48,0.41437558099328414,0.7338828439990761,0.9027484290994792,0.9242092275453017,0.8523141207042523
25.2,0.42577929156507266,0.7486403452746164,0.9104437441496059,0.9194138183680793,0.8384173042101447
25.92,0.43711576665093294,0.7628718078403307,0.9169744563954885,0.913384442760726,0.8243214444417396
26.64,0.44838321609003223,0.7765713275997673,0.9223650530840496,0.9062427123878379,0.810251221588634
27.36,0.4595798606214878,0.7897336691870382,0.926643090372776,0.8981130931564322,0.7964196295318857
28.08,0.4707039321653325,0.8023542711590992,0.9298390691088372,0.8891220316131263,0.7830259710857215
28.8,0.4817536741017153,0.8144292502444725,0.9319863007029672,0.8793970788908703,0.7702540510321271
29.52,0.49272734154829156,0.8259554046427249,0.9331207636385243,0.8690660184828053,0.7582705851205148
30.24,0.5036232016357608,0.8369302163703662,0.9332809511907093,0.8582560040533813,0.7472238404266491
30.96,0.5144395337815064,0.8473518526501789,0.9325077109631934,0.8470927133835479,0.7372425195237796
31.68,0.5251746299612957,0.8572191663423532,0.9308440768792887,0.8356995243886813,0.7284348978516509
32.4,0.5358267949789967,0.8665316954171559,0.9283350942921454,0.8241967189462295,0.7208882205142015
33.12,0.5463943467342691,0.8752896614702251,0.9250276389031961,0.8127007200265361,0.7146683615337636
33.84,0.5568756164881881,0.8834939672829369,0.9209702302000817,0.8013233673369186,0.7098197453782045
34.56,0.5672689491267565,0.8911461934316478,0.9162128401445087,0.7901712363680867,0.7063655273974085
35.28,0.5775727034222676,0.898248593950963,0.9108066978568258,0.7793450053759872,0.7043080266958733
36.0,0.5877852522924731,0.9048040910575244,0.9048040910575244,0.7689388744439309,0.7036294019669894
36.72,0.5979049830575188,0.9108162689421435,0.8982581650362809,0.7590400403524842,0.7042925579582295
37.44,0.6079302976946054,0.9162893666394247,0.8912227199265639,0.749728230541328,0.7062422675594165
38.16,0.6178596130903343,0.9212282699853329,0.883752007068188,0.7410752989816141,0.7094064920405057
38.88,0.6276913612907006,0.9256385026744551,0.8759005252414841,0.7331448862928285,0.7136978797400201
39.6,0.6374239897486897,0.9295262164299776,0.867722817554988,0.725992145938634,0.7190154215464881
40.32,0.6470559615694442,0.9328981803006616,0.8592732697637261,0.7196635378254127,0.725246239845387
41.04,0.6565857557529564,0.935761769100337,0.8506059107873226,0.7141966901092307,0.7322674862419954
41.76,0.6660118674342516,0.9381249510066463,0.8417742161863033,0.7096203294956664,0.7399483223309248
42.48,0.6753328081210244,0.9399962743369695,0.8328309153411703,0.7059542797963781,0.7481519570765782
43.2,0.6845471059286887,0.9413848535206184,0.8238278030621238,0.7032095279904074,0.7567377140017091
43.92,0.693653305812805,0.9423003542875324,0.8148155563377945,0.7013883565309609,0.7655631013556573
44.64,0.7026499697988492,0.9427529780948181,0.8058435569090803,0.7004845401436268,0.7744858587474326
45.36,0.7115356772092853,0.9427534458135537,0.7969597203292713,0.7004836048834107,0.7833659543749865
46.08,0.7203090248879068,0.942312980699324,0.7882103321441662,0.7013631467592226,0.7920675079500208
46.8,0.7289686274214114,0.9414432906709748,0.7796398917959853,0.7030932067989857,0.8004606156927483
47.52,0.7375131173581739,0.9401565499230423,0.7712909648226393,0.7056366990195696,0.8084230553345094
48.24,0.7459411454241821,0.9384653798982713,0.7632040438894986,0.7089498873863841,0.8158418508959492
48.96,0.7542513807361038,0.9363828296475268,0.755417419154323,0.7129829075004609,0.8226146790791129
49.68,0.7624425110114479,0.9339223556052835,0.7479670584276332,0.7176803284387683,0.8286511013949924
50.4,0.7705132427757893,0.9310978008096943,0.7408864975506636,0.7229817498986201,0.8338736086128724
51.12,0.7784623015670235,0.9279233735970343,0.734206741371308,0.7288224295613175,0.8382184667312292
51.84,0.7862884321366189,0.9244136258010469,0.7279561756553091,0.7351339353952763,0.8416363563972069
52.56,0.7939903986478353,0.9205834304884356,0.7221604902255401,0.7418448174662027,0.844092800506855
53.28,0.8015669848708765,0.9164479592623822,0.7168426135767278,0.7488812937123537,0.8455683775645232
54.0,0.8090169943749475,0.9120226591665966,0.7120226591665966,0.7561679440773033,0.8460587212300752
54.72,0.8163392507171839,0.907323229222959,0.7077178835373048,0.7636284073711908,0.8455743092998768
55.44,0.8235325976284275,0.9023655966363358,0.7039426563734401,0.7711860752542018,0.8441400481156414
56.16,0.8305958991958126,0.8971658927006149,0.7007084425548771,0.7787647778026298,0.8417946610389361
56.88,0.8375280400421418,0.8917404284404362,0.69802379621471,0.786289455227615,0.8385898921348741
57.6,0.8443279255020151,0.8861056700234498,0.6958943667644191,0.7936868104685175,0.8345895385445928
